"i","lambda.1","mu.1","lambda.2","mu.2","p"
1,1.60354705874343,0.138744154785633,4.15395674142055,1.53233508852276,122.573493566182
2,1.63947700527497,0.0799756026320306,3.27206880826813,0.572700842038144,124.149472866006
3,1.35930925253779,0.152971286523838,3.11856906846475,0.93010450118724,122.840811445081
4,1.55118365236049,0.134978420419613,2.98159408408061,0.0300025431485447,124.514173655959
5,1.6192144065346,0.553634147127997,1.78136632160127,0.0472544739445432,122.223907391947
6,1.63605064004151,0.426622914284249,3.70829642596032,2.57636047359045,120.451671259936
7,1.35503524101296,0.00505087111805249,4.30028298883076,1.609383863196,122.376098143729
8,1.07609475841237,0.062774875251324,4.62179405718884,2.58483467790561,119.063780631482
9,1.93326326293828,0.000712145168693049,4.83080721687834,4.01173377112177,119.849426056446
10,1.98709783118218,0.00653063340425541,4.87041024472358,1.40065223360068,121.413498934951
11,1.39128576449119,0.144452748298172,3.62951648917308,1.16540865054001,122.62248052254
12,1.55189279256854,0.347846353069826,3.99347240046857,0.0822931341521827,122.268961470381
13,1.59092129300814,0.015478360656615,1.48198012006262,0.298633960467742,123.044260365812
14,1.28146949416958,0.214704718989046,3.51825235681401,0.955431380124536,121.815231781324
15,1.69554522167426,0.295892689814312,2.63106605508158,0.975603663965244,122.934075322059
16,1.95520424429461,0.314540223816338,3.31958600156733,0.144109195128701,123.46662307408
17,1.72426678041129,0.373615161751794,2.38380279957575,0.00522087960287935,123.984813378988
18,1.31843854299414,0.0898563159854067,2.24304552997721,0.179340660426289,123.767259690188
19,1.37985277279413,0.642178332832849,3.95271291692999,0.857187071920912,119.359949049895
20,2.72011647577065,1.05924543566464,2.42545992948373,0.291124846043351,120.224761273037
21,1.95627452259551,0.636838812955436,2.73779979666953,0.79762419916034,122.157234929789
22,2.07178376127168,0.165009248923684,2.73128226429482,1.23518640029308,122.239329140273
23,1.35098918521444,0.193564070601001,3.20112108087425,0.978505778743863,122.498434481035
24,2.38991540876351,0.312999245348021,2.61866133543455,1.68044608660233,119.749015047215
25,1.86067542532592,0.325264620858165,3.39391991863751,1.16214019838396,122.7071143937
26,1.84649199690803,0.154523288679667,3.12085058332679,1.83777171731007,122.228416837638
27,1.97053740509919,0.0799856580025681,4.09759570592806,1.19770140248535,122.433233235252
28,1.44973310975957,0.10805997933369,3.07815506011146,0.243690587154104,124.141671486605
29,1.59529035038914,0.0212922310093512,3.14333621249433,0.152473274413869,124.760618415433
30,1.50798716951295,0.0300895294424491,3.15957969347845,0.121740950152657,124.652973662756
31,1.73069376182876,0.0256998391345873,3.00035058858237,0.195051581317681,124.738182796361
32,1.63549690040427,0.0485430011529608,1.75151057781084,0.684184847058134,122.881192221832
33,2.03315326220585,0.0568984238624047,3.44243934834274,0.829736501443065,122.999722811043
34,1.25293579083631,0.181336020953934,4.34282619829653,1.6674959815112,120.697594917911
35,2.02887272672491,0.283019518010797,3.23751903420678,0.929097149633894,122.756023288792
36,1.78786422687812,0.0777563796016348,2.72766884970377,0.758045776234179,123.920420704091
37,1.62150389590064,0.458952385378333,2.81243891199017,1.03227005454574,122.12008251772
38,2.23358161622422,0.503487216617938,3.2193540031313,1.01619125357326,121.712257452135
39,1.79874647844812,0.399862291341058,1.92070092789261,0.164818986604302,123.241619831039
40,1.63310152779562,0.656977268837698,4.64595862333561,1.7243445009248,119.69279880972
41,2.43079863403221,0.899380064193941,3.71797899834244,0.0522076977166913,120.75708208283
42,1.71713824549919,0.828885628812505,1.79536116577569,0.700354599746126,119.730464729577
43,2.03831449121466,0.560470700880046,3.9861581781914,2.11897652473925,120.742542157926
44,1.73041238510744,0.114510167731262,4.62357340830262,0.866136652666556,122.281738012123
45,1.72760759173656,0.71245697873505,2.73455990690621,0.249818021377139,122.20565170092
46,1.99569600765357,0.302370405047063,2.67720225346624,0.349279251499469,123.552580144022
47,1.64170494818358,0.0745182839007415,2.66339127046871,0.048161913887807,124.946651495648
48,1.55663728148905,0.103784263783254,2.56956435533124,0.0451869895777623,124.796262663839
49,1.25820138937091,0.116545253815307,2.4892339454533,0.0304438229103506,123.552310679816
50,1.546115868499,0.166605828821939,2.48561329022399,0.104477189124624,124.442300961023
51,1.74578264959744,0.416567849235293,2.43237892019446,0.0831009650455156,123.748690655644
52,1.73353766632388,0.806238443897408,2.64480852659675,0.0291598829959845,122.005951870371
53,1.96298233954565,0.35085172416599,3.57144441348849,0.0858154739100493,123.101214946295
54,1.57981012935614,0.257724900258006,3.19183959910063,0.438383806846343,123.570679392984
55,2.21555442814113,0.75947558270498,3.59464728071237,0.688578003531879,121.392067014667
56,2.17788856310634,0.961021845592579,6.15395185093278,2.57508878497974,117.172264049322
57,2.44381826207371,1.01853887930035,4.89491564885596,1.4738790605372,118.535409545459
58,2.16190792198157,1.01999070677214,3.14443909491295,1.88023396676142,119.448627001231
59,2.44223133574104,0.695175363589923,6.03219231781897,0.233934631741183,115.993787022054
60,2.04826945823859,0.373637061156583,3.14330463018616,0.595696587382626,122.918731562816
61,2.23102167787272,0.235102092466937,2.60659065484417,0.358136734581434,122.731727425092
62,1.9531163127698,0.151968554017568,3.19818713241604,0.0251192024824537,123.966620197514
63,1.48640439725257,0.0233260154635413,1.45603532560983,0.263608647795877,122.889580144333
64,1.9018544310309,0.0464129289242744,2.82749448130254,0.269913877842201,124.31162564038
65,1.37606896491032,0.010959513548733,2.87391679959998,0.202588835090256,124.501311265398
66,2.06822043488044,0.0262985204249432,2.91866486598899,0.457489509854332,123.450830042655
67,1.44280406977757,0.00960938432025768,2.83474640434303,0.731272546508393,124.115496979428
68,1.56683896666634,0.0197471164322191,2.41699597407293,0.257756876708062,124.806901825903
69,1.44097362100854,0.0573806344818583,3.23233114429911,0.635080782506199,123.916755634221
70,1.27877068129144,0.238549857211311,2.75770313949485,1.00793995323053,121.651521666627
71,1.42000799258947,0.236316696084144,4.55944743920278,0.85154643244639,121.349161555824
72,2.07660135895256,0.404656062725804,4.02551437167146,0.299190142522,122.018182944545
73,1.56412193566337,0.0434327136542348,1.52343181327611,0.245214579448559,123.210648359319
74,1.67524114747773,0.473455427801003,2.96349162843704,0.0145563700127156,123.337167283452
75,2.26105582498967,0.140843974430107,2.28299758548543,1.70745015421621,119.768307308351
76,2.21880480038489,0.174499229008279,2.43545700137198,0.855976571805634,121.94387097294
77,1.72632117424181,0.273791258074533,2.2434693469682,0.111379112655923,124.122376281131
78,1.70595701838865,0.0986838093530931,1.77947415493123,0.105422347915881,124.062613179558
79,1.50347252072024,0.182364780731424,3.41105374333143,0.291087197013435,123.640965799184
80,1.39549982634562,0.0256766619837116,2.52009952166278,0.69064557586747,123.835155811373
81,1.59461762565843,0.0663000723535568,3.03979612614654,0.174970116879923,124.665059851063
82,1.5033127559751,0.030272463754623,2.17266209719397,0.124911335541564,124.734009826008
83,1.72237685427976,0.164778415338129,2.32040698779907,0.361138891246323,124.134615940143
84,1.71048339158737,0.10371316751818,4.14329336229872,0.897582095877737,123.022094757194
85,2.2602647263368,0.228590550672772,4.00868184662118,0.327327216807142,121.483977381538
86,2.00583136945938,0.451387076673407,3.94299826035436,1.36473550118895,121.725979258265
87,1.66732619083927,0.392856025858785,2.94480599037066,1.73791620101972,121.506564610329
88,2.43427421497622,0.733514069128543,4.11236418727945,0.173449200986429,120.298747112307
89,2.35579427017805,0.727095718027927,2.44210823031768,0.414301711302564,121.694387342915
90,2.05830134137509,0.376507720051919,2.17122909657351,0.103544609183349,123.397434132406
91,2.04622195295965,0.739115383143815,3.17897988187774,2.14255137518958,119.993117806652
92,2.09975848966719,0.143800518265251,4.11509437661312,0.91794508611609,121.967668317773
93,1.88749761004442,0.354561563901806,2.59888626951884,0.885312539594126,122.837769373002
94,1.69808802608866,0.295857295848312,4.44724420530415,0.109074283656046,121.938612146061
95,1.87400928630494,0.306097405070837,3.05278895129609,0.595472675815709,123.434013316884
96,1.6913486826187,0.217375732886245,3.11373727587211,1.62747908946666,122.491273239195
97,1.78685210160445,0.0625646522123087,3.35794492543368,1.3301976589564,123.288903475465
98,1.3936461291695,0.22269362367096,4.08337589751622,2.25647820885192,121.017306988308
99,2.07949266293552,0.443537688806783,5.22577084775707,1.21837737072623,119.92986987129
100,1.67408553582616,0.443166031250186,1.50042230913108,0.96481549498269,119.796964285484
101,1.54440570526756,0.0927015289390991,3.57357291462989,1.45975118800759,123.063434430891
102,1.44615390600637,0.33376468099853,3.75314429039294,1.47739920505962,121.516273578766
103,1.80602637463715,0.557834070222438,3.13608967513004,1.21058826923446,121.897835268757
104,1.79142082593869,0.112288433919123,3.68748861579383,0.89566995768794,123.395283980885
105,1.84089374041423,0.244128281383249,2.23822890103487,0.00575221814568216,124.3130047653
106,1.74217959507141,0.000771036018456017,2.13038301656646,0.00360383388295337,124.972838967832
107,1.56353925310314,0.024581662758467,3.30131833835197,1.89866196784255,122.781924560557
108,1.53131977477815,0.460578520847272,3.18101741471486,1.20940395289095,121.628203285957
109,1.92504742429365,0.481837954185439,2.69852936112014,0.803404440954851,122.628196714516
110,2.01486517814692,0.232525485938267,2.14719979597879,0.0216011290427108,123.86548151521
111,1.3207102605119,0.293067887639964,2.5467145549382,0.0168895738651953,122.896896505993
112,1.67053887301363,0.236072271669085,3.4321612191868,0.174785869496702,123.753157232608
113,1.68478181813616,0.391522601982843,3.15665032779956,0.0754582972984014,123.507370115719
114,2.2913110937202,0.218788103723892,2.08277090198984,0.0436935857613184,122.596712672846
115,2.15514555729233,0.635308037508862,2.01844693322358,0.000698489814949914,122.690166218867
116,1.94382757646736,0.677723837689565,2.94923982774065,1.22693570139872,121.483017032468
117,1.68277049490489,0.0335389556817698,3.04326500483015,1.63381571518745,123.01898883695
118,1.50616251976646,0.0409217073162664,3.94734790529294,1.45928491808633,123.026179174127
119,1.80176698741454,0.169799085589181,3.30400318921713,0.952140336892524,123.425701335407
120,2.11477450999848,0.118709676546145,3.10157549904363,0.519571355279969,123.063624782988
121,1.8217704656203,0.124192175978352,2.04928465808445,1.52767763182852,121.309246466945
122,2.03150632156941,0.111975516680984,4.26939956475218,3.36616697133295,120.051862713384
123,1.51923830384805,0.19101328557645,3.53037653504108,2.19209599610677,121.703318172991
124,1.68445408825248,0.843548369511324,3.4441890234517,2.15848482151703,118.949715501501
125,2.31399664642706,0.609249931223008,2.87228821084537,1.44373216039047,120.65006035113
126,1.45934891748658,0.377014996907463,3.31500661176797,0.777636469137131,122.18256408063
127,2.04480340393676,0.133041790615271,3.3573660176171,1.38857049722755,122.36262192173
128,1.26848043295505,0.17967562218828,4.30039191594515,2.51520854341428,120.199506671246
129,1.2772206531041,0.0396511290114774,4.96358387532346,0.104547451906701,120.724202033782
130,1.35035987274206,0.0554677804472584,3.6700095919583,0.0730098335139371,123.483330954862
131,1.6271144139948,0.318385052631214,3.1693776134558,0.32310647039025,123.516471780302
132,2.0747832205747,0.197057920666155,2.55587547695431,0.448082628614592,123.296768501969
133,2.36679788028306,0.583867219484438,1.77772300875913,0.527153915274124,120.612236400771
134,2.03991649378042,0.0960113363161069,3.36642185625787,0.504130579782324,123.248492789831
135,1.66021530596956,0.337484535909184,3.27963743393011,0.361760502688679,123.380502864158
136,1.85105307137448,0.615375734608765,2.96026039304379,0.462717701764679,122.604310916968
137,1.89449564500567,0.208009215946839,2.88276380136776,0.0701068137613971,124.219978159971
138,1.84724025866337,0.439383402839857,3.21582777436524,0.377653233950439,123.175789978821
139,1.94481125169289,0.403358962463288,2.34076159348878,0.509123521190588,123.048843990362
140,1.73637839681789,0.446897187797467,3.90341725933067,0.131633720018274,122.382313259412
141,1.57112511862628,0.646271098359061,2.88603539931754,0.0459179838401454,122.088318801332
142,1.67626329572498,0.422751459459362,1.91924783998801,0.955525772596207,121.341140980424
143,2.1206974769067,0.650647576179738,2.50141804005652,1.02073106659546,121.463516849789
144,1.83776383321359,0.406285286340417,3.04386019445191,0.523829557803214,123.246782655666
145,1.54167788609024,0.408517631987291,2.24645035971588,0.366940594991992,122.765601832232
146,2.07751715130265,0.224901645744869,2.87453145377039,0.488682367549761,123.235741395067
147,2.30687560954224,0.228405266900036,2.02193035224153,0.206582901211374,122.150368508034
148,1.97679967023991,0.387970642603466,4.01685928126498,0.91997841314049,122.103955684465
149,1.75749529042275,0.0373022959579512,2.37384855501986,0.570371740956907,124.1434015822
150,1.46431246759364,0.722130339366721,2.83772553730922,0.782263448144096,120.135921453515
151,1.94499155065039,0.220141696744217,2.59001059604397,0.906486161723933,122.999459793151
152,2.14897919058328,0.253077551079906,3.26872835289741,0.262800537995184,122.928651058293
153,2.13345729995979,0.278086661633588,3.52168269020094,1.78841482634082,121.40236024728
154,2.11125091068441,0.69687839552308,3.54272468274047,1.12089177543665,121.412352321927
155,1.84077330474736,0.525396427591672,3.08403226159753,1.35305562581527,121.852098002209
156,2.11271114324679,0.398102077268518,4.36406976558973,1.30497252340275,121.203531612165
157,2.25067446288647,0.694799237926982,4.70856460092363,1.26777363484278,119.892398282983
158,1.81921444636298,0.69307038427679,2.77530602535007,1.24854140673071,121.163213862912
159,2.03828313235187,1.01387168463753,4.44946697646991,0.0170052209930084,119.44726276766
160,2.1117089521698,0.703380346955167,2.37883964415413,0.0125463819761727,122.837377627807
161,1.86125003801187,0.0513038996782465,2.17840394928709,0.0100010460472082,124.640154156453
162,1.63284893360448,0.0253062196079904,2.59265112678178,0.0648561502927857,125.093892316446
163,1.45748983636492,0.208169297265021,2.37787598612841,0.146436802419294,123.904948907004
164,1.55047456974623,0.225365945195913,3.66200950715348,0.66380235648106,123.098253099412
165,2.01390438581345,0.147501627471222,3.82714734952089,0.251722354604127,122.896618110463
166,1.89609239742619,0.144622182945464,3.92296873814549,1.43222701131604,122.560258311746
167,1.87511691018933,0.0695867507940119,5.28041290851898,0.642594119110516,120.818620125544
168,1.4763299823583,0.103986372506159,1.41174651406828,0.457481625104324,121.832796767196
169,1.56508596754473,0.544005716539844,3.9685926974903,1.02793332843429,121.055592525384
170,2.02750981120233,0.435188613439034,3.30393852464977,0.0141900190716913,123.155778095167
171,1.48443725549922,0.118658925647625,2.53981361925618,0.317409348075058,124.233240403605
172,1.77330528321517,0.226452063414848,2.85428973642194,1.00347227000376,123.247178006663
173,1.70278355389208,0.416356344924588,3.27750417626013,3.25620628066397,119.008068109679
174,1.58207442607571,0.588338515563979,4.26099594392364,1.18381962508641,120.495100625808
175,2.09584529586908,0.366618737497496,4.58698645973128,2.12605240451622,120.686009904272
176,2.28898427433641,0.255774842198066,3.61995276297458,2.44876091070473,119.850720136444
177,1.31048402761415,0.404091297393103,3.4242353946298,1.08385525825554,120.71541320407
178,2.68035866143954,0.354396398598698,4.47053591887016,0.312935008412865,118.186864609798
179,1.99153930354704,0.982653618867947,4.48383984240718,1.66737078065466,119.296193270828
180,2.27053867197357,0.610047160692772,3.04479912939496,0.587280296868892,121.955819348829
181,2.22711769424606,0.119798550916394,2.06406660253197,0.934873701934286,121.189038097628
182,2.2932278839242,0.695812924904199,3.292810698026,1.28937811795948,120.938864239161
183,2.05356160305201,0.262660598912171,2.83929219470374,0.838032191498043,122.837722061233
184,1.32095079322572,0.24761469421414,2.84611950063627,0.866440797808949,122.125685135843
185,1.53075547133959,0.45930912651839,3.07273787442609,0.0690724038998747,122.807920271197
186,1.40336449380885,0.413093558593751,2.34517497896231,0.217874720610989,122.362890531247
187,1.62100824901755,0.201775954615778,2.58553903329666,0.848179802247907,123.38526259871
188,1.88877604200426,0.112204785681505,2.97911317079342,0.532629524420077,123.918232017225
189,1.29937377711213,0.133698969411836,1.96570877806298,0.723853144962792,121.98337585839
190,1.67085538624707,0.328831936644716,3.14802012626096,0.592595254891127,123.320265303929
191,1.39817473508339,0.197453798055123,2.17001739010229,0.383028370215204,123.164539603399
192,2.35109806262809,0.320210221438395,2.8362698299672,0.120089034924329,122.360394893347
193,1.29263753413144,0.0856589993162944,2.48052878776579,0.0836603035793179,123.89078844578
194,1.45976296080663,0.0156463129361196,3.10660863312441,0.05355687073041,124.712281809988
195,1.63192726051822,0.111405591849215,2.20117022901322,0.315611044644299,124.274654121889
