"i","lambda.1","mu.1","lambda.2","mu.2","p"
1,2.13725225355063,0.60498828683628,5.50476294344424,1.55008394197072,146.530947903559
2,4.20220539201855,0.877017100232049,7.6280121634608,6.42211909886407,148.535024321774
3,4.50053744549004,1.39227639622783,7.75616149795069,5.91126468227654,148.432641229154
4,4.78502032380682,2.62899024097837,7.6756996984651,6.1006555697881,147.495465674984
5,5.21812441556423,1.07845719940053,7.04043292754444,2.75373277431221,148.118248265433
6,5.01635178861634,1.54182934413703,6.16877637030633,3.37137299395582,149.774885503925
7,3.11290382729559,0.223177898676183,4.87312149266015,3.47428877428987,151.106712489454
8,3.45120207865501,0.945319196427929,4.79520276561307,3.37822155436285,150.805873292812
9,5.60868912707127,0.63816892692066,6.56501893854617,3.86118549219472,147.388222171343
10,5.37314861875895,0.80697181650563,6.37965884656874,1.83451929684357,148.23366000479
11,4.10108613771762,1.54995762595117,5.55619775144995,2.5789684271959,150.958482722789
12,4.2168729589983,0.951495050455008,4.6437016258732,0.167738896271528,152.511212953118
13,3.98853484936319,1.49980217564549,4.61684969163365,2.31968485901721,151.638451744112
14,4.51117018081827,1.17870637843014,4.2338453718041,1.82042897470753,152.24004355534
15,5.7264675282412,1.68223427000864,3.42718260754409,0.334065370802532,151.646603518734
16,5.69078903703899,1.43753744202387,3.21212695244748,0.0697356021204565,151.80699733917
17,3.33459246424618,0.929870275233503,4.44877062499094,1.18393142362161,152.198919193686
18,4.85472863233568,2.48883808235854,2.49947550075884,0.82558148034244,151.797602385035
19,4.41011709349779,0.540396462700411,4.03590047232495,1.52264575151492,152.646059572944
20,4.75385450325066,2.54683503870592,3.55915859483474,0.170275787482786,152.667646278659
21,5.02877453347362,0.814683865753461,5.01289998975782,1.73693961265424,150.914473521735
22,3.91464208329139,1.32762454347125,2.44911864942672,0.983769321653981,152.251625091852
23,3.68905978767638,1.09976431176319,5.5832595798381,1.05511651417397,151.000821388277
24,3.99675504225434,1.5121209306756,3.50029754524688,1.38118316181086,152.508140837417
25,4.92923755285503,1.68068694963733,3.60365899672086,1.67217461453485,151.886921570436
26,4.9072932998962,1.67082125558581,3.63505786305715,0.132354586954208,153.018266992853
27,4.74356505234769,0.376963274914447,3.46293398690676,0.459521283805718,152.918294144758
28,4.54810420794531,1.63154784714443,3.54465334514814,1.07165134889599,152.765071344581
29,4.18114510741344,1.29365920871003,2.57573061432303,0.68942082175446,153.005562706323
30,4.28750271254358,0.980302865965184,2.31070483080363,0.584921144801161,152.907060640327
31,4.57769302271678,2.11577719231677,4.29322928402411,2.4984876387619,151.165479854375
32,5.41507933994412,3.01759734163999,4.3063419308902,2.19705269121817,150.612385968418
33,4.91926493375118,1.42844500263536,4.0735706034548,2.64944508638973,150.978463782722
34,4.10968265703951,1.07019313546676,5.09734958946898,1.01561137076943,151.943018348311
35,4.12366059048299,0.694464000955994,4.21746580285658,0.153068096464143,153.265906387825
36,3.98257593518286,1.91004100621836,4.52384911253917,2.54897520794004,150.981360761507
37,4.23345883454325,0.523721696484996,4.06249988521547,2.70342194347224,151.72917563924
38,3.6112615331939,2.8319688448286,4.58199389126574,3.314454857023,147.554621379397
39,5.58411581655242,2.81822349188286,5.55041045840143,1.78671489793527,149.781687988442
40,4.53751848047587,0.338194182852279,5.44484685565271,4.24367716615918,149.984050263356
41,2.52293845648143,0.117406336957546,3.54195799566894,3.95738397815383,147.468762175542
42,4.45827632383429,3.85918230548151,5.18913692429757,0.194537149892632,147.961115634476
43,5.00150633920481,1.25587951699217,4.24234497474852,0.0385360104633799,152.203613116908
44,3.8080755176082,0.689370093635953,4.04683686619572,0.409963005969309,153.505442378082
45,3.81182296992764,0.67546994889963,3.61809424040845,1.06442329366729,153.438619142945
46,4.17387977162965,0.866857089101978,3.82473096530693,1.96486641050533,152.449140823769
47,4.40267334875835,0.840574511881945,5.75679812429429,2.7402866209191,151.020401720784
48,4.74479145965416,2.15758889041422,3.87019305767081,1.44359317649248,152.056432670839
49,3.455476655704,2.14321159676059,2.31373679285293,0.124045146394585,151.211329850687
50,4.73241700411407,0.360118875189454,4.41240253164389,1.29386871047276,151.938111372254
51,3.37570574463212,0.43370728944238,3.04871474916075,0.233854704080671,154.126286731536
52,3.2087579100075,0.772385526991394,3.28659497833321,0.467188614084592,153.217035474934
53,3.88223082862517,1.07764262921053,3.20824545010238,0.158731001539096,153.917858833372
54,3.87328475432033,1.44065165185435,3.0969778558867,1.3065264673742,152.386702009858
55,4.1878998994719,0.436839107931295,2.57694855237877,0.607126403966245,153.424260433135
56,4.1358157465024,0.215337223208874,3.84030908867551,1.00849577193877,153.376518960616
57,3.18241574198843,0.267187981992273,2.07347274575852,0.373879341293129,152.972214495757
58,4.10956040842496,1.18545139225249,2.90307541904226,0.494397671192286,153.576980196952
59,3.1939046830238,0.0248053664709368,2.57354031155731,0.185847402504866,154.228908985768
60,3.82536014895071,1.49299491438184,2.83784548488385,0.343138276347143,153.262152021397
61,4.41026227523489,1.8059552840682,2.67365897835389,0.882162953261821,152.474155657979
62,5.15985697536164,1.51035933915821,4.0001955350301,0.720423770342939,152.146821357696
63,4.78003296511684,2.25316913919128,3.24380766781796,0.0229370211482917,153.166236578057
64,6.22604906257105,4.59565184849536,2.79916338675992,0.207587216878946,150.934263520597
65,6.10950771899248,3.27722658861213,3.19357527673664,1.08410225284901,150.827846884836
66,5.47075984600871,1.66583413543384,3.23975019711813,0.751459960740641,151.897247465475
67,5.02628981834004,2.25796710002488,4.79539082851081,0.459570539503047,151.332205155013
68,5.79195898419509,3.83443719097951,3.02082737029666,0.746430824708362,151.164811492937
69,4.95498414273592,2.29576378522966,4.73943433452286,0.948986229588121,151.463310265934
70,5.63423459988331,3.04296227294222,2.46863289936657,0.828948364500592,151.062581348488
71,5.73919341497957,2.0753202886739,3.79124969079675,2.35897361328931,149.983778318686
72,4.30302263613153,1.64295901633189,3.94905169154848,2.51673591928766,151.402485545278
73,4.5476210381532,1.96708985020966,5.51421986263488,2.50413417273361,150.750086580552
74,3.66085460095225,1.77697915515616,5.81427491654554,0.325960887570154,149.18861227394
75,3.87446700942387,0.207110640499038,4.34427895648288,1.72318229152785,152.952355064114
76,3.51951201485792,0.556979926990836,4.62061763215933,1.62526930206486,152.600448264903
77,4.79407541283907,2.2796309232505,4.45149661284439,0.774695899627229,151.880979224828
78,4.45070943744327,2.17326642838721,2.20456422027102,0.125588069129155,152.655405469543
79,3.93064465903395,1.52778289610859,2.66815101038693,0.0991269168593375,153.513768656404
80,3.26350877850116,0.984849727927429,2.68402351389719,0.086202401275435,153.285714367982
81,3.44869026443877,0.226223429686459,3.45862525419968,0.13255900559232,154.304593280892
82,3.06928922095042,0.16055499973693,2.67764745386606,0.26249034567426,153.877929947412
83,4.01410486389835,0.0228534988556719,3.05017244887471,0.106932033427933,154.372841483729
84,4.13067643578561,0.765781521424545,2.87270463686773,0.0270677852608825,154.237359066016
85,4.16783067928625,2.40018314601845,3.73971089670912,0.0295795042087675,152.310262235043
86,4.28486241829396,3.48590331883904,3.06545148591667,0.439543013734033,150.580066163719
87,4.91715819344076,0.238893873483215,3.32030675223047,2.4210053237737,150.150228227677
88,4.27218734052344,1.94291185134638,5.02866670644897,2.69194057803885,150.955316550698
89,4.42945100299629,1.69514261117066,3.66038285417532,2.55969753416596,151.114197873098
90,4.96776241938718,0.695466090669556,4.84084066099676,1.10507562197938,151.242176877047
91,4.54672053838716,1.15616346055156,2.84746191041739,0.923340845339814,152.827623110083
92,4.4454862444411,2.87860959752208,4.40510742612634,2.89693569613993,149.796684889145
93,5.08604328597105,1.18736761727971,6.47069905020279,4.67120627805878,148.864280914898
94,2.98069227217107,0.991052425711695,5.87269696351455,1.9655436495098,149.494500346707
95,4.61704319074084,1.01537666468894,5.60154509382059,1.45556334135307,150.941981623245
