"i","lambda.1","mu.1","lambda.2","mu.2","p"
1,2.55387436784163,0.0614185941182017,1.87464830894995,0.527948934859922,130.138864735524
2,2.59246617274715,0.127084758505936,2.56615090995561,0.116940277126936,130.935108326336
3,1.61128630137638,0.0908567501164495,3.32376782037734,0.0105776162499431,129.540320362495
4,2.53528888276544,0.14131702069012,3.24168496648302,1.51239522948764,129.270216945275
5,2.40164718216954,0.615169508250874,2.65195688302898,1.55848274638004,128.476264774185
6,2.33373483191008,0.639077697553037,2.60036671719675,0.45356135672316,130.084280232317
7,1.82550575895361,0.351703351891906,1.99370846840828,0.468077439012534,129.771491381634
8,1.74722896953723,0.283103574907985,3.07529116399081,0.0239503755855328,129.814227436041
9,2.31635564012559,0.887201841619268,3.41317995099488,1.55644504652435,127.78532637495
10,2.2871755740791,0.0962991179713003,4.18738871330202,2.03785177465486,128.715710966793
11,2.50531125883888,0.131963639722698,2.82888089895986,0.636652701871034,130.487974570363
12,2.46572376575406,0.511385938403367,4.06941864340572,1.02081697688767,128.246738588947
13,2.11121493212291,0.0326640471233309,1.63721299380122,0.184437959718046,131.225950157389
14,1.97898388152568,0.068913821042506,2.27708377811652,0.92775011795858,130.525302267952
15,2.21284002652011,0.253779999853992,3.10705022403335,1.61170297027819,129.451056294327
16,1.40982186732398,0.135671102001464,2.56349796125933,0.468295549198676,128.574801360658
17,3.033134825464,1.89242181235166,2.05749213519943,0.714009867015696,126.281129947185
18,4.46543436115284,2.39751929302716,3.0641894851707,1.20818118068843,122.693009853752
19,4.73345359300276,3.42255439563283,3.35874313367669,0.686090138795595,121.679165060618
20,5.2683475630952,2.91691029937292,2.45636397312251,0.685126123985401,120.426618310907
21,4.33916351495733,2.50690791705656,3.19574402650087,0.674547426398157,123.491837183568
22,2.96735154578861,1.47139467576419,2.48774904437091,1.07631354300404,127.101759781677
23,2.99695094668989,1.31193266903542,3.7770810411033,3.25572532599265,124.408490840845
24,2.5001048531775,0.360812724163889,5.5107038089486,2.31821573431964,125.91097985202
25,2.47277376251467,0.35506434181784,2.28990619811853,1.77274818954344,127.892786809827
26,2.2173232516854,0.433480726278897,4.31141964099988,1.11671781340795,128.018966038328
27,2.25561063318374,0.291310521465808,1.79299103639519,0.878294881366427,129.304152840269
28,2.12822133081142,0.126359576762755,3.22649926559691,0.981911270690253,130.388142277338
29,2.19720421191518,0.0153754458893677,2.57441102365599,1.49617422378687,129.857233174137
30,1.86307560142779,0.185416700401935,4.0401141792046,0.276876070608832,128.585995465326
