"i","lambda.1","mu.1","lambda.2","mu.2","p"
1,7.28535768756979,6.25378263287089,1.22075721437525,0.0509767087327546,141.569112563392
2,7.31358226585582,4.43462584241793,4.30473903521253,1.40902104864634,144.676542795139
3,5.84497020402932,2.1416295475221,4.60858161316053,1.49873835974044,146.783373155757
4,3.59121302464076,2.1271844308538,4.58509427980749,2.56409833996354,147.271197980102
5,4.83844682272936,3.64294858705622,3.89946039123395,2.58540561888972,145.982550243949
6,5.65971512514236,3.62707917720805,3.54256150932326,0.275183791268296,148.360200417527
7,5.70792254367144,1.7445652918288,2.96475779214786,0.349660391026547,148.280699403147
8,5.34949656686806,1.30050384309011,4.13158749389224,0.300665573284692,148.417645327026
9,3.76449492529914,2.19444326309362,5.7441307321634,1.40147433792582,146.880982158386
10,5.36484070534029,1.53048594417704,4.1564343999019,0.0357306532609011,148.550631432145
11,2.9914809489888,1.19586521099885,3.72362239044795,0.432926038407717,149.666845305857
12,3.6463725643773,0.91673481176602,3.32847951398735,0.210152312131196,151.509387989262
13,3.17455897969499,1.10205246986795,3.1197071282262,0.180771576223247,150.75085200102
14,3.50081796994307,0.0939649191402621,4.67011934734376,0.626911508070159,150.867882448203
15,3.32255921512187,2.2680379219838,3.95281316999464,0.924160184332819,147.622936368845
16,5.57163087248973,2.31626154136047,4.13465456712364,0.923569379438129,148.098924705428
17,6.01227318223924,3.2283279459886,2.93687111859976,0.431261733503055,148.039124191105
18,4.22250503377537,2.34108335011847,4.44654872240203,1.82419031698943,148.391792217811
19,4.62428873941464,0.815967950419767,4.55912271977167,0.793002534249327,149.353798903426
20,2.98800029332586,0.325710540714445,4.37765308376694,2.25250332499705,149.755566769969
21,4.09561211994027,0.706862991446682,3.6064881398619,2.46048576608245,148.997253674476
22,3.68320017802201,1.2870802929953,4.79548687818317,3.11123784376817,148.354070927162
23,2.78330596127104,1.4791220410405,4.65261512145958,2.04282824884961,146.66622083663
24,4.90529227792914,1.43678731311474,3.94036201492735,3.92635821688558,145.641713868343
25,3.25668095509191,1.55975429927698,8.55146105685592,6.30740705694321,143.882216208029
26,4.81131973022764,0.616767123872234,9.4123276958421,6.36258249005528,143.267183179835
27,4.15324765775489,0.0710142615053365,9.70426500727102,5.62505611116852,144.036571224144
28,2.77295271383725,0.126040650590979,6.61343736597672,3.48862409007449,147.721219745555
29,3.91781636076654,0.483471765467763,5.83119314060559,1.27068898875756,148.736756977253
30,3.4886804155749,0.675133760841413,5.8607215649836,3.5616769800677,148.386893782891
31,3.4890235710605,0.479653206770371,5.41253324802137,3.66483701636457,148.649578153565
32,3.78251288528281,0.953953244929405,5.31332378868218,4.51687078978139,147.32138487733
33,3.66469495026107,0.59686317832032,6.9208120075333,3.69449401574279,147.611415807152
34,3.58168236961214,0.246417161915187,3.93390537215839,0.291319810641683,151.636299688965
35,3.40488677632033,0.363199167381139,3.98916458404491,0.813833271181698,151.275782996993
36,3.17695475222747,0.163842205654302,3.99771199517551,1.38811586637406,150.988432102249
37,3.99959297656602,0.974139817897521,3.903588919953,0.570907475935185,150.865944892923
38,4.2980435575353,1.55342670222004,3.16774704790167,0.575499616383361,150.545237081344
39,4.38998188036782,0.374209913612599,3.84922552205938,0.69260309234421,150.375524815235
40,2.95698611454459,0.19315514689817,4.51193969888956,0.43598771181823,150.710947087831
41,2.90660140015418,0.0307540491460984,3.20752016847623,2.36280455522004,149.238963115202
42,3.44391912002957,0.718088966651707,4.17598157947645,2.03302490446232,149.940067320295
43,4.4794917698788,1.01112071899082,2.06094831377342,0.434558319254004,149.577148309616
44,4.92966215158246,1.02679809536986,2.09738224800284,0.240032487964075,149.119095549127
45,4.04706414065316,0.69086646324109,2.27942267990332,0.10586377945461,151.185058709517
46,4.09427601168876,0.0163769979173891,2.48481015284228,0.0180574008983616,151.501684073944
47,3.56704977885387,0.25199076237438,2.88590903272658,0.494335314402969,151.773790655675
48,3.34230949168788,0.235703017646387,3.07282502758668,1.49515220385743,150.600851321153
49,3.49688700909082,0.2621395959389,3.87353358045951,1.62639158240022,150.780914840462
50,3.29371213274441,0.297180111720935,3.24373005591523,2.30771595385625,149.430867763295
51,3.84166742159188,0.358972528939531,4.20471816596948,3.07614340276936,148.951324061981
52,3.31142959127521,0.381479421099983,3.54161491850128,0.0136079836153049,151.962257809745
53,3.98011676431146,0.0579282191449389,2.77280111734923,0.0471466795812184,151.851168990475
54,2.73070921847643,0.36871977265033,4.84955226686189,1.04513573841947,149.414702308047
55,4.4092847176265,2.22753167351006,2.30934473817393,0.630794747147196,149.071926465771
56,4.4377089344032,2.02499908592044,7.20517811009952,6.94716868176218,144.095014807853
57,5.09444663132006,2.1356076597657,5.16061684446914,6.15834277750209,142.854814834236
