"i","lambda.1","mu.1","lambda.2","mu.2","p"
1,1.50900131664239,0.0989456920903917,5.2032099208096,0.362111624464525,124.98665654805
2,0.985456868656911,0.107435195425104,4.97290064322296,0.851897632458696,121.716587191287
3,2.03335304090288,0.000326834175399632,4.572528042295,0.41780575021815,124.307213488854
4,1.41162420308683,0.252350847718799,4.39032955898436,0.253785397507268,124.758091606206
5,1.50795669974759,0.145860152631961,2.24353878370019,0.271645735493226,124.784581108513
6,1.45286136534996,0.0966395054379703,3.01786086268256,0.233231632492085,125.921696625423
7,1.61314252102748,0.0801847418918447,3.39905740832908,1.00210796673592,125.359753619124
8,1.60229096226394,0.680013783920937,2.15174416103399,2.32315318413204,117.918469754071
9,1.89188186409883,0.723343499559256,7.87490100762804,0.198690191680322,118.159891372975
10,2.23836983288638,0.53653286922177,3.77952637406995,0.568079618083866,123.040678576991
11,1.3555861457949,0.290396791263301,2.68466476385945,1.42463679147788,122.40124548507
12,1.30608723775945,0.223951857193717,4.62209320440093,1.29978346336092,123.719880665733
13,1.30840491224076,0.238753592220521,4.19411540867385,0.457948392915608,124.362480121966
14,2.08508521409235,0.25569576023063,6.09324661579537,1.75601863800989,122.09335996361
15,1.97336231151125,0.64747491560138,4.97447580932728,2.31118751124882,121.953005938466
16,1.65331972008566,0.675852036664813,6.14254823210737,0.663106778349514,121.171465448331
17,1.84239986566822,0.512148283144663,4.89734735726467,4.6054597428751,120.025047508834
18,1.88183758177324,0.703414365008128,6.18557921568951,3.47995079436122,120.66083943609
19,1.95552745072632,0.168966369459828,4.60099036463159,1.16906885169696,124.101605668853
20,1.46875281501557,0.169768882961408,4.7315065114302,1.05439456181609,124.742047327585
21,1.95160920263729,0.630770919273936,5.02110500049399,1.3211611020301,122.644811147894
22,1.81563036423172,0.734517665512778,3.72527247436898,1.65907908686576,122.067732386625
23,1.88987904416858,0.353597556390656,4.12516024472131,1.36214780948468,123.866841922905
24,2.02948873136188,0.805662599107223,3.47197487145601,1.7071580397346,121.578065132782
25,1.90225297282445,0.789634790515043,5.52787902041743,1.08891852322643,121.716380242769
26,2.44442373015913,0.258898857069208,5.82605127830462,1.16234133920655,120.247077637495
27,1.34012692440296,0.232200277588707,5.22626610550502,2.01879500813458,123.144874063988
28,2.36425879618614,0.102835457275067,5.50175027280899,1.69552044948024,120.852764563891
29,0.988139774394173,0.0898615451992822,6.01892942136006,1.94821929815835,120.685385404421
30,1.43882940656035,0.179633207949261,4.39439005653227,0.165275792936595,125.28799142008
