"i","lambda.1","mu.1","lambda.2","mu.2","p"
1,2.93620978554245,0.266595756099566,0.997429441497661,0.724603075810709,132.74992661626
2,2.84488925465848,0.071910795259696,1.19059005288873,1.05060014005425,132.278848176971
3,2.39046650656964,0.0950250018951531,1.30504716124851,0.731318330450276,133.25925444102
4,3.37989273502026,0.167808848015911,1.88974447562359,0.821206317512004,131.135830502241
5,3.00758929196745,0.696540563871673,2.12818447861355,0.766865042570027,131.55967589989
6,3.0602046885062,0.667289712229192,1.0582947657953,0.267962602528585,133.644829133777
7,2.26073715789243,0.443111844067014,1.45148618917885,0.482550899236077,132.557109286142
8,3.34965959247202,1.14850445726191,1.88000358248102,0.187221228594993,131.548259954714
9,3.44913313551806,0.697415436490006,0.707550522479883,0.26482400972205,132.503941690745
10,3.68733940746169,0.54913418068321,0.822270491793475,0.172801491081357,132.143800824071
11,2.18497419022023,0.0963650317327272,0.93380751859369,0.368850043135937,133.528485290438
12,2.18249537805095,0.293180943230695,0.9562618100361,0.54706943300777,132.560832003408
13,3.02228297728579,0.825469320947403,0.865799346221335,0.649319946489957,132.250521711123
14,3.62093755977694,1.37306889819923,1.57643914753856,1.37341851743758,130.134489882141
15,3.00297459657304,0.458478738351183,2.05277047083066,1.22386732531848,131.581834600897
16,2.68416816152166,0.590969891880104,1.46698254384385,0.232332246524939,133.373308182154
17,3.12811914703343,0.351213797512476,0.866297098415025,0.191731975884824,133.739396524372
18,2.48982786750421,0.268511660368914,1.3114407824148,0.217075646468135,133.983778202465
19,2.54990485568996,0.366674395253506,1.57723097130941,0.941842644307171,132.547328825149
20,2.9690737950833,0.499034515105743,1.60469749053294,1.09519503748461,132.094295614755
21,2.30839079243443,0.412679313063353,1.75597846145095,1.33687628225735,131.22381257389
22,1.85096234516087,0.0362740708065953,1.89959075520313,0.16166486222868,131.00613202163
23,3.52487537406697,0.192752974667477,1.23410368165499,0.424792031954136,131.882759513727
24,2.26357135055433,0.236282167991701,1.46939285173579,0.496153197582136,133.038045929148
25,2.2489493707878,0.62592941536219,1.29373763631596,0.126413819930735,132.661454315313
26,2.34919895978956,0.125109243836598,0.688709674072774,0.180934074454639,133.972118302222
27,1.86447394687994,0.164989722524714,1.16563183967522,0.0688034389733517,132.447187375614
28,3.01825644487827,0.5595529659475,0.567271882989766,0.0655538720062037,133.570141572585
29,2.83842933946135,0.444461919582315,1.44138295412562,0.195674435628273,133.663920276531
30,2.64737171870502,0.0832148644311386,1.35790016231625,0.123208241731715,134.283590302169
31,2.79041061150775,0.524669710887636,0.951849731542493,0.0111768511088441,134.48832580281
32,3.22065794750516,0.347545753796361,0.570277455398205,0.0541883306263938,133.27513576219
33,2.97059158911862,0.856283877708289,0.710453940108742,0.0962295974041138,133.661855206474
