"i","lambda.1","mu.1","lambda.2","mu.2","p"
1,3.64917912872132,0.161006991391328,4.97049238684797,3.05941745781766,144.667442152181
2,3.34947097797244,0.0334141068542715,3.78775652897763,4.58892910020789,142.356184905325
3,3.67773096868277,0.050890966240068,3.05364507147935,3.68762724130589,142.205004607419
4,3.25271894967828,0.124552373316134,6.54291638324091,3.78238293580749,143.652549415408
5,2.94564709815096,0.361629695106985,3.89539594079061,3.62771367797102,144.045015504459
6,3.31073293918517,0.155490937767955,5.24889472370313,2.76957164830973,144.888685431011
7,2.7946163254636,0.145858132752627,4.35332978319492,0.510077801539338,145.211769178977
8,2.90934266080849,0.346865677118115,4.33831108109084,2.146981590003,145.422275303419
9,3.52045650417071,0.373810635395174,4.48012531883677,1.49984074104489,145.284509741354
10,3.707918947043,0.350422548785917,3.50431571013036,1.85895515447796,145.583304872141
11,3.69609053430026,1.07560058370376,3.58905886924187,1.82638216088732,145.24757958987
12,3.43515665484279,0.396526133553259,3.45381775826555,0.234072279267974,146.371444614412
13,2.76566039709588,0.180318358594328,1.70330070931246,0.922732438133296,144.699686049899
14,3.40831787780892,0.00439753928812914,2.50378002160984,0.760556191791127,146.688544522881
15,3.20643474023253,0.406936151676551,2.83963770557558,0.103397671205292,146.986428943829
16,2.83274016754536,0.719852449783906,1.50172404133058,1.07154414866461,142.685527082477
17,3.92898476557371,1.49323366170022,1.75643357007464,0.96895901362578,143.652122417301
18,2.90791557495455,1.95858412645329,1.96266714091868,0.201931000845287,142.63998066308
19,5.30909969598679,3.59522682658031,3.75313569225643,0.0460458718086769,142.053696606634
20,5.08072744416467,3.11879558452902,3.46251171602173,0.514597605618636,143.142821146099
21,4.20178432675922,3.2394489954347,2.6751387783263,1.13591075141128,142.411910412215
22,4.33245537630832,1.75051034292558,3.11116651721954,0.901143337723464,144.904886351662
23,4.37378419888268,1.44681250280844,3.186372890288,1.36081490221793,144.678601439901
24,3.88619973889225,2.40344208645618,2.95500357795241,1.95445745322479,143.010360971727
25,3.47296316324146,1.72497632544723,2.7961079534289,0.809174790505346,144.882297637637
26,3.62779349303928,0.723744866645054,2.9800406795445,0.205466912875772,146.473242625971
27,2.74563215534577,0.0313114782903994,4.4524619660582,4.59016209713757,143.406071913732
28,3.68599103091162,1.06273458519866,6.40147180170385,3.92970361154996,142.939380063456
29,3.00130797841903,0.0658025525966673,3.943515507609,2.83609417985306,145.492783989684
30,2.17445200956353,0.15623923415482,4.70966514424195,2.31451944175268,143.347560309534
31,2.19904962553749,0.0563592087970025,3.56557588773103,1.72421483760715,144.543299849398
32,3.76965505624953,0.479570453638015,4.74845605296301,4.04340460887057,143.78266836034
33,4.12020616069663,2.16547978180715,5.19224531847128,2.01624292218135,142.631471290183
34,3.76609122729797,1.677986520038,4.6059192452617,0.304917968456287,143.122298907635
35,2.77323185217667,0.936560925399217,4.68437155738843,1.22197709784098,143.454356422482
36,2.68218506840018,0.137468596741805,4.32902109141964,2.50902736203166,145.291568772082
37,2.92916390386835,0.550870733532836,4.48203037340429,2.5744485922874,144.909166445349
38,3.54557682000278,0.215547525765332,3.72051261400925,1.63977212653674,145.943417767944
39,3.71242373565543,0.969675786794411,2.45169171320243,1.4902625441889,144.902321563524
40,3.96381146910842,1.48563533310915,2.90712189146719,0.033279813051014,145.770569873872
41,4.49693122784372,2.40757342197203,1.64491564122567,0.117710524973467,143.77457312513
42,4.42093644670855,2.42595121952892,3.14454321660568,1.73073401275753,143.648007018726
43,5.21847027835595,2.71368517414541,2.35544040820273,1.52086801552083,142.07989802499
44,4.46644711584085,2.47845677908631,5.5827043577286,3.64531130790619,142.01137451902
45,4.02299608155972,1.04193962486523,4.54728512442521,0.686393260396555,143.954877030407
46,3.46455216760481,0.169818170892951,3.49962525813239,0.155239103698643,146.382351189726
47,3.60510214286577,1.16296262992177,3.31218035991119,1.27355232981167,145.544636022991
48,4.2080461137969,0.670305984066355,4.57856475569022,1.90766978127727,144.038724490753
49,3.26847835197912,0.427491557992697,4.44087309833191,0.649245070437334,145.079788154324
50,3.59238184010084,0.101273055920755,2.76317882353278,0.000531252356677182,146.917056287846
51,2.6674177108211,0.195901165394748,2.01025906009428,0.00937297004985636,146.628732022008
52,2.88694356195764,0.222862280705296,1.96665456427942,0.808912023971785,145.750515977729
53,3.30045236465222,0.0795221867433055,3.12395940139449,2.12868677616826,145.695097764803
54,3.49788972496357,1.18359601194705,4.01882858682494,1.78798361177232,144.994383093473
55,3.94828068019878,0.754521238065192,3.46488443988353,1.2593392602191,145.499600765703
56,3.87107795713734,0.0987415218494963,2.68226887456457,1.44059310533794,145.217306359034
57,2.6172131835263,0.17249531279632,2.57531799080108,0.58530099122161,146.423524747359
58,3.19474889031773,0.11258369368246,3.98553662957544,2.09134568187295,145.994399252276
59,2.22308012429699,0.084696306268529,5.00711453926257,2.99904360201612,143.450539816627
60,3.82631627167201,0.886455046226622,3.53507806432758,2.88683254556518,144.169985584091
61,3.9671482425006,0.800079092903647,4.33677737535263,4.18496003507637,142.936209877041
62,2.51843102163995,0.957395660041971,5.28077602695063,3.1274919692581,142.121312256119
