"i","lambda.1","mu.1","lambda.2","mu.2","p"
1,2.97420186912458,0.0526890996037151,1.75873544269831,0.0622545479286447,132.947218463321
2,2.55235288435721,0.0397996473136666,1.46308319514179,0.0152367239339914,133.583905239597
3,2.75250682257156,0.154245950622365,1.99098851311916,1.16138390075133,131.66798801385
4,2.6613909657924,0.794224400172593,2.53173393841133,0.332116166896771,133.211135069526
5,3.40669364154678,1.29925716456883,3.2871468897262,0.953431112630661,130.586228527826
6,2.42643251975387,1.06510411550552,2.57731595895443,0.456266591241843,132.153454612112
7,3.1685896300236,0.743443586778217,2.84898934943446,0.721813499463949,131.920413887672
8,2.97348796174818,0.84348900386779,3.05286673337541,1.98831309879327,130.515911952527
9,2.81626315546619,0.147047491482413,3.84126307372165,0.0150321938967396,132.022677915758
10,2.5676975749432,0.0046554941882348,2.92745746307266,0.556954627218122,133.93078905706
11,2.16153231908477,0.149888317804578,3.05872277974769,1.50509398827029,132.86385685406
12,2.10073050927219,0.388704809518295,3.36959533007718,0.16568076435098,133.012539872644
13,2.12967641608706,0.316255352680299,2.31254460158313,0.164427698213868,134.168845963386
14,2.25237372997992,0.137221578032881,3.3323262906522,0.901615568829924,133.49268365771
15,1.92285670571028,0.423388399864351,2.88860825359784,0.96135451563279,132.19332105295
16,2.79234182537707,0.683986818006857,2.04270991385064,0.747050742737851,132.218189520739
17,2.25840937510821,0.591741953289412,3.46372660678585,0.0634819884459634,132.589386276047
18,2.78249289484048,0.440580963740325,1.56280824818568,0.0393893949384982,133.042768785172
19,2.37842761959082,0.356697381370901,0.891879493829278,0.0273150380473229,130.058527413086
20,2.60396702427529,0.424881548953125,3.51259676708811,0.316437705458062,132.898692867959
21,2.82175884582871,0.340740484001102,3.25226860480183,1.83787893418489,131.551868007142
22,2.52251824603462,0.0235581493067288,3.39916031830787,1.60956619391699,132.70921598611
23,2.55279465164014,0.212006588838808,3.76838357767301,0.222590463567563,132.759877957666
24,2.25150221303638,0.599395240257056,1.38638977780387,0.56098610174336,130.816720791163
25,2.29436223967728,0.546463468598121,3.34774159924001,0.213429410626919,132.933467345781
26,2.33822604231318,1.13964328390208,2.73476568562083,0.191572854685475,131.903214413726
27,2.90044827138604,1.05336588829661,3.31891193821118,0.927867581447192,131.636783262285
28,2.85316769062881,0.607971994300668,3.74586230930221,0.101370495839558,131.896397930024
29,2.7180811798954,0.108828812783102,1.29564114472359,0.431405070544295,131.299786159353
30,2.16684050447646,0.761840520413345,5.42371355613476,4.63157743846905,127.210401544906
31,2.71710282524221,0.75621984304969,4.74593332427536,2.18382569891465,130.036421230618
32,2.77676731202122,0.136191979820744,4.30842556016884,2.02863682707496,131.094633973667
33,1.56247050331275,0.653785341684787,2.46521891630246,1.57911554705987,127.426336677711
34,2.79307545172175,0.00619447389790976,2.28225644421473,1.78899515398713,130.707010299997
35,2.18279959095172,0.00486824705958961,4.84971240902715,1.42929844103653,131.347478890847
36,1.56572686331493,0.250502427048044,4.70122188248388,0.909693353111717,128.487971008216
37,3.09742848563718,0.0603005379652655,1.86967178002012,0.127653436072565,132.491629458954
38,1.99722093349579,0.100452797173392,2.10715447312797,0.113780312730676,134.503412615255
39,2.04725250805226,0.0432276433023264,2.68997718446916,0.655197899937328,134.110703555827
40,2.88032322526744,0.925853299788991,2.46230838408789,0.556566689384318,132.542134894189
41,2.14167443602513,0.882522802036189,2.45881918520964,0.138850675604009,132.381421862288
42,2.82421602852295,1.06906713079477,2.51667597931843,0.396617512320634,132.568070395803
43,2.9748210065511,0.258205295362044,3.87443198517676,1.86948212077958,130.938181328882
44,1.85570191747155,0.373341551703708,3.68663264887363,2.98317855045907,129.322955148185
45,2.65236319881517,1.05647069501723,2.9373926367404,2.64631229217821,128.869262720189
46,3.19332573981163,0.338553143522529,5.65289964292865,3.4499878602127,127.653182793128
47,2.2589913196573,0.31760791125145,4.39676399714565,1.85406522411745,131.442842252404
48,2.18643880814631,0.266748012069004,2.17530997824236,0.0868594081215564,134.449224971541
49,3.10310629754841,0.598148871930431,2.72743590817787,0.0539267198552636,132.873930309933
50,3.07173231242589,0.137116489802707,2.83814281602511,0.824932713069966,132.06448887006
51,2.90184960597688,0.194564017974478,2.55900624536313,0.452812947156191,133.195725044834
52,2.00059820007787,0.0382431737561936,3.24962308993104,0.952331360557164,133.501770420119
53,2.3000227926189,0.563101832951956,2.26374436092263,1.20698641882768,131.867615451865
