"i","lambda.1","mu.1","lambda.2","mu.2","p"
1,8.56066076274762,7.41899337204759,6.6021352307123,0.371169129106869,151.686609045292
2,8.38385279423041,4.91791300769797,2.85276167132538,0.65483499552347,151.588863390377
3,4.87567657688679,3.37473802933404,4.60053484840233,0.463538248969862,157.049929624465
4,4.85498836100822,1.30224688037135,4.59637064038701,0.351770566386701,158.782489552145
5,5.74384889214598,1.15983580436613,3.06077692764253,0.140019912530402,156.425393366784
6,4.17313223821486,1.36986054515088,2.31308737147712,0.406944057835722,156.722933222909
7,4.26702489692224,1.1872121048543,3.43962887353658,0.431153522233466,158.769538722653
8,3.97826935873362,0.588246929657186,4.36112328015695,0.30547312781011,159.738916550505
9,4.2882249134423,0.753541611101229,5.27469236299162,0.0673199664952109,159.406748009702
10,2.54282066136305,0.555430538347249,7.706468167476,4.80747645520175,153.525877716929
11,5.01630864312256,2.39183878773605,5.67382325499839,3.64002848913472,155.599770919859
12,5.42708790648418,2.27637112956104,5.75347457474009,0.307330743001876,157.492650817784
13,4.91184073080133,2.1801053969234,5.19799877435093,0.96156062719047,157.899321648276
14,3.9791072202261,0.00603541937407608,5.27743119650894,1.10600132391306,159.293864983196
15,4.03945503775956,1.13051024675435,5.11257470035022,0.590438603527047,159.043687490263
16,3.91326433658518,0.570232351569149,4.58601434321462,2.17011848278076,158.092108949455
17,3.91197825058599,0.277611786929678,6.36935637496273,3.42626319015001,157.534043364355
18,3.01159900596038,0.811652681984874,7.67437801709436,3.49445603119272,155.460215902669
19,4.54817889184123,0.794918914471242,3.73405643032328,2.16672960022333,156.821560618182
20,3.23770812215163,0.29733579839327,5.61249314771656,2.37658755145721,157.992467771522
21,3.10510442150959,0.138901226583131,5.69007551229551,4.62311773979651,155.871010908078
22,3.77434485947936,2.02066384595696,7.54606159693194,1.40552399131474,155.619448063178
23,4.22712667264878,0.795397959146361,5.56697191889897,3.20185457710562,157.239590462735
24,4.38223023573186,0.275209892346708,5.13337891511004,3.09585726627201,157.114403770972
25,4.28324734067801,0.794352668941874,6.31178902103346,0.250096284375988,158.563248611039
26,3.80340492959801,0.251434887926246,3.70554410382893,1.28137992675429,158.658274313498
27,4.10238825462269,1.27504679744202,5.95579739906589,2.86175516606825,157.276554509086
28,3.68497172949154,0.828184731884781,5.41944469643354,2.48544988431942,157.772469741732
29,4.70810018868869,1.42276471609565,6.18124123971452,0.969387679296056,157.9345492051
30,5.06891044473073,0.10180247284003,5.55783603518121,0.753397944392804,157.387630945045
31,4.95074609125564,1.13531868190812,4.15340417343496,0.439342916289035,158.546580910479
32,4.60876973988252,1.83728243454926,4.82107630624289,2.05633807343928,157.336760336311
33,5.12094121369924,1.60148644065466,5.76416344765299,3.30549395028173,156.11641572715
34,4.89781786567332,1.17930077601407,5.90882191696003,0.911842608106095,157.948231050325
35,3.35129755673399,0.198400953445194,6.44639766301535,2.49249908208499,158.029070408202
36,3.40966186055006,0.246289733123239,7.97976406837468,2.59623853527692,157.091927566056
37,3.33239129548817,0.0978600260486844,8.56942098395999,2.70822891061474,156.643244478339
38,3.97862451497909,1.19244586791022,3.7856704934532,0.33023124346432,159.090748498214
39,4.38964347036364,1.31946863684355,5.38278651972453,0.146948696168944,158.988927632272
40,3.80787158059554,0.617280306483029,4.23348837751202,0.492430092919607,159.549131731076
41,5.04116991946249,0.557044077334205,4.69114045050644,0.167725700895343,158.406374468153
42,4.22072986469984,0.389987447713608,4.07883255848256,0.15482147854589,159.753430578001
43,3.95428543424789,1.68231994726483,4.53195879998474,0.148971061176376,158.789886894035
44,3.66645933768329,1.92501047305455,4.3292576760291,0.70730605168776,157.470676112397
45,4.84899160922255,0.499872925149762,4.92809886793806,0.703116441198035,158.38617534197
46,5.13075839604699,1.3539782316695,6.87373541567064,2.41769905351825,156.468658408553
47,3.41497381017754,1.22417755034703,4.22154616124654,3.20326670266491,155.284804858353
48,3.23606137957854,0.615805783648702,9.80731966398419,4.16372173991815,154.697782796347
49,4.2641811045209,1.8449415688765,6.4587898766079,2.89000451233418,156.686982048448
50,4.06370973533257,0.499217292304433,6.64043978574971,4.15840565891879,156.81840293699
51,4.34295295805194,0.978053757124591,7.17130944008672,1.78583602451705,157.425911628186
52,3.58902155678643,0.210828679523433,3.90453818619085,2.04163878063679,157.923166434381
53,4.01901680090113,0.259316268841395,6.28025209413859,1.70174521235708,158.507109501879
54,3.15532308629301,0.171269104753423,5.79118043998728,0.736700406206655,158.932450191438
55,2.99508422724675,0.189769598261534,4.75501779070469,0.404490651870772,159.18199547146
56,3.33782556963387,0.366950033894063,4.72723607215622,0.573266631416318,159.422377618395
57,3.85646341851679,0.220988548557594,6.71191072140475,0.31785922775703,158.633551622068
58,4.05981457159267,0.524506219262439,4.3403049429408,1.09134632049742,159.048227578418
59,3.64543948327585,0.38275070399182,5.07444060617003,2.13952046482487,158.411485874299
60,4.69508576925992,1.37868184213843,4.8894578259082,0.687513520790027,158.661148685248
61,3.72682003675443,0.11115939585882,5.58048241830335,0.286003193872465,159.681196917525
62,3.65378691724263,0.570586018886856,4.34217734635704,0.959825918292697,159.134989190259
63,5.07514326148021,1.0072661630666,6.2598340770627,2.71100219216604,156.5634892855
64,4.46211945522682,1.16270484531155,6.89033571438052,0.769566510133907,157.680267469402
65,4.40958948036985,0.227857855310396,4.07711604219287,1.03277007715964,158.677807569793
66,3.89435888136792,2.14447838169012,5.5926051815272,3.58030687158819,155.22432469841
67,5.24834652891345,3.42034993656352,6.24185298514392,2.89577722023313,155.328372101245
68,5.44754067981987,0.654969155989815,5.32541029342067,3.9241947201139,154.243951212403
69,5.94644331619594,4.70366352281479,8.55193831858217,2.84067429327095,152.714698955117
70,5.72099491063606,0.558493689687362,3.82935846192311,1.01038992961846,155.613857587163
71,3.20985542386725,0.268344459459705,4.67794865216795,0.349762780641629,159.528905077139
72,4.47213651909178,1.50926149375382,4.05079989633315,0.991381746146802,158.323341882032
73,3.69031004241199,0.866134412452145,4.4475227101381,1.3726035689941,158.503245655561
74,4.61956533270993,0.639010576290288,4.64066359669357,0.998018008208552,158.609767839838
75,2.8708706577831,0.763912372506065,5.86615011904782,0.567943181852467,157.213035333126
76,3.04328045512183,0.640928436027176,4.85647345024167,0.498559724928524,158.475099437302
77,3.94496693946867,0.16115957301194,4.57456774588796,0.894488884700196,159.481987132752
78,4.22602549127219,0.195409610089001,6.97923281369118,1.03756550759395,158.008459533736
79,2.87682936175291,0.166821105564153,3.13723659003637,0.26701285539274,158.370013151938
80,3.43010228185849,0.383553289892158,3.83024585148189,0.338441914309874,159.555217071506
81,5.02299704160818,1.77705939002932,4.17412221248378,0.266521129652676,158.561505779018
82,4.70133821357565,1.02992506732745,4.29494086765328,0.612643452242739,158.773215393064
83,4.4068092797603,0.844027462401019,3.63038755535748,1.41391037208599,157.833901363718
84,3.28181363843971,0.587007752417105,3.7760606155706,2.31581637026079,156.688400079016
85,4.63714048482103,2.19035191312527,5.75901053530573,3.69001036471118,155.799025663496
86,4.24807880379531,2.44612345512954,6.30400150518388,2.89671255890295,155.898642991596
87,5.11432079760381,3.10336206243833,6.57810750349131,1.95427552210471,156.033837299443
88,5.33360398133798,1.97231171824999,5.87680361801181,0.823287208523783,157.377366167382
89,4.75044368174419,0.829549872233557,4.30045702147782,0.248213585167765,159.013850256891
90,3.0020129897403,0.889493648528462,4.13763540819867,0.232069904736284,158.099843610346
91,4.88044922887279,0.417043359534623,3.5029149544335,0.421726789534043,158.147087416973
92,5.08296733875823,0.812232648630687,2.95846668696259,2.41505946354412,154.164602857523
93,5.03143449702805,1.61482309193557,4.1717641949021,0.616119862150368,158.26962759864
94,4.05740906329097,1.1619124791656,3.61776403175339,0.144959471413989,159.243594107821
95,4.53228960456656,2.52479639126058,4.23875997700914,0.665650358663175,157.752645301413
96,5.16476208294267,2.38881198845786,3.82337443611528,0.135618502446473,158.229847511968
97,5.13025457054151,2.78921380729422,3.72694872259848,0.262435664055362,157.805424466591
98,4.99309740888515,1.17495375849565,3.00953519751109,0.0676512041173958,158.069241743427
99,3.84421611215506,0.807622449099739,3.53197965655593,0.066119341305064,159.522044439528
100,4.32616116985236,1.39347257088386,2.99995871567237,0.0394420217947224,158.618871183278
101,3.67760879965672,0.188234617734371,2.79850684582664,0.166078793199662,159.008523023661
102,4.16169145301699,0.404252230850142,3.79067220518325,0.839895585629935,158.992990280326
103,4.82178168262558,1.78925193479432,5.71668199274925,1.19244872708488,157.86030072174
