"i","lambda.1","mu.1","lambda.2","mu.2","p"
1,9.41674031356555,13.1948045970349,7.04128485717624,0.447832164860343,152.51825090252
2,9.23427262314039,0.501473638222408,8.00836456117509,1.4019765870336,153.35638053295
3,3.02798860230707,0.5268502750117,3.67985328585016,0.897512866981621,163.951172916312
4,3.06585129409891,0.0757382104704145,5.14066850730145,0.421025153970003,166.133819327709
5,5.59037395040644,0.564984521245885,4.93390927085671,0.439597066745631,166.536790692101
6,3.1668697537323,0.8441716618808,6.29853640191553,2.1488684771946,164.206761229399
7,6.42747787587019,5.23504826208019,7.322834610562,0.149830130473799,164.020308804796
8,6.68261292519056,5.40115356656694,7.46255048614402,2.79351131358923,163.09438407368
9,8.20862649833705,4.03356654313548,7.02597563065326,2.66750150498997,162.219290798038
10,7.95242680105697,1.78290402824222,7.50153006679667,1.80987140096455,160.784266535421
11,5.9181831226175,3.27780583621482,5.77528659020399,0.0185067530666809,166.409508707859
12,5.81882708601505,2.97766323762724,4.64011764849167,0.230339671408626,166.441420335778
13,4.4683106671249,2.29360080941989,6.1268513943491,0.363992575851399,166.175890219677
14,6.05090752579576,1.8718138989363,3.71245894548516,0.364968077341661,165.629030686983
15,4.37720089546773,3.18593368971417,2.68807209886779,0.273225359134069,162.424383841577
16,7.22654364759202,6.39614305265847,8.56244573057976,2.13546631819157,161.966988320698
17,9.25922681062935,6.54085030492373,6.93788816440266,1.51577117492053,162.02868229203
18,9.45875581023481,7.46026685039423,4.94516397975152,2.13592418858785,161.157456730474
19,8.73455265859247,4.57534073833401,7.20128103322894,0.714271997890686,162.223249056462
20,7.22831667364529,3.11145078289662,6.14570809115437,0.167972665375972,164.942718326372
21,4.46387464275686,3.12658085383261,4.35479762074354,0.741556369773152,164.501985351665
22,7.1428022370053,3.50322176147102,5.21602140496458,1.26503901005465,164.621093087325
23,5.86199459885719,0.279999736223187,8.83718861388787,2.11606358115851,163.845013887204
24,4.98544868502724,1.81961213229377,5.150762521831,0.330985018378272,167.130171486244
25,5.92503506477309,0.918141850250112,8.19196115429912,2.3429521907177,164.497999611237
26,3.45784836404996,2.52829552988731,6.57490858922849,2.64879166067186,161.656109595363
27,5.86671471392567,2.09192080873878,5.21423844334789,0.509269011130436,166.534033730338
